2012-02-17,111.26
2012-02-21,111.33
2012-02-22,110.99
2012-02-23,111.5
2012-02-24,111.67
2012-02-27,111.87
2012-02-28,112.27
2012-02-29,111.65
2012-03-01,112.42
2012-03-02,112.08
2012-03-05,111.59
2012-03-06,109.85
2012-03-07,110.74
2012-03-08,111.8
2012-03-09,112.23
2012-03-12,112.29
2012-03-13,114.3
2012-03-14,114.22
2012-03-15,114.8
2012-03-16,114.95
2012-03-19,115.44
2012-03-20,115.12
2012-03-21,114.94
2012-03-22,114.05
2012-03-23,114.51
2012-03-26,116.05
2012-03-27,115.73
2012-03-28,115.17
2012-03-29,114.97
2012-03-30,115.33
2012-04-02,116.27
2012-04-03,115.83
2012-04-04,114.6
2012-04-05,114.62
2012-04-09,113.31
2012-04-10,111.31
2012-04-11,112.25
2012-04-12,113.79
2012-04-13,112.44
2012-04-16,112.3
2012-04-17,114.02
2012-04-18,113.62
2012-04-19,112.89
2012-04-20,113.06
2012-04-23,112.1
2012-04-24,112.54
2012-04-25,114.1
2012-04-26,114.88
2012-04-27,115.12
2012-04-30,114.59
2012-05-01,115.36
2012-05-02,115.01
2012-05-03,114.17
2012-05-04,112.3
2012-05-07,112.4
2012-05-08,111.89
2012-05-09,111.26
2012-05-10,111.46
2012-05-11,111.12
2012-05-14,109.93
2012-05-15,109.33
2012-05-16,108.87
2012-05-17,107.21
2012-05-18,106.37
2012-05-21,108.15
2012-05-22,108.39
2012-05-23,108.39
2012-05-24,108.59
2012-05-25,108.33
2012-05-29,109.57
2012-05-30,107.99
2012-05-31,107.73
2012-06-01,105.1
2012-06-04,105.06
2012-06-05,105.66
2012-06-06,108.2
2012-06-07,108.18
2012-06-08,109.08
2012-06-11,107.74
2012-06-12,109.01
2012-06-13,108.29
2012-06-14,109.47
2012-06-15,110.47
2012-06-18,110.71
2012-06-19,111.81
2012-06-20,111.62
2012-06-21,109.18
2012-06-22,109.95
2012-06-25,108.22
2012-06-26,108.75
2012-06-27,109.69
2012-06-28,109.45
2012-06-29,112.19
2012-07-02,112.51
2012-07-03,113.21
2012-07-05,112.75
2012-07-06,111.69
2012-07-09,111.54
2012-07-10,110.54
2012-07-11,110.56
2012-07-12,109.95
2012-07-13,111.84
2012-07-16,111.57
2012-07-17,112.4
2012-07-18,113.19
2012-07-19,113.48
2012-07-20,112.45
2012-07-23,111.29
2012-07-24,110.45
2012-07-25,110.37
2012-07-26,112.17
2012-07-27,114.32
2012-07-30,114.28
2012-07-31,113.53
2012-08-01,113.4
2012-08-02,112.64
2012-08-03,114.82
2012-08-06,115.13
2012-08-07,115.65
2012-08-08,115.77
2012-08-09,115.89
2012-08-10,116.07
2012-08-13,115.98
2012-08-14,116.04
2012-08-15,116.16
2012-08-16,116.97
2012-08-17,117.26
2012-08-20,117.22
2012-08-21,116.83
2012-08-22,116.85
2012-08-23,115.93
2012-08-24,116.64
2012-08-27,116.64
2012-08-28,116.53
2012-08-29,116.64
2012-08-30,115.77
2012-08-31,116.37
2012-09-04,116.07
2012-09-05,116.07
2012-09-06,118.46
2012-09-07,118.99
2012-09-10,118.25
2012-09-11,118.59
2012-09-12,118.99
2012-09-13,120.86
2012-09-14,121.4
2012-09-17,121.02
2012-09-18,120.89
2012-09-19,120.99
2012-09-20,120.97
2012-09-21,120.89
2012-09-24,120.71
2012-09-25,119.5
2012-09-26,118.74
2012-09-27,119.89
2012-09-28,119.38
2012-10-01,119.57
2012-10-02,119.72
2012-10-03,120.21
2012-10-04,121.16
2012-10-05,121.12
2012-10-08,120.73
2012-10-09,119.57
2012-10-10,118.76
2012-10-11,118.83
2012-10-12,118.4
2012-10-15,119.44
2012-10-16,120.61
2012-10-17,121.2
2012-10-18,120.87
2012-10-19,118.81
2012-10-22,118.89
2012-10-23,117.17
2012-10-24,116.89
2012-10-25,117.24
2012-10-26,117.15
2012-10-31,117.03
2012-11-01,118.38
2012-11-02,117.35
2012-11-05,117.58
2012-11-06,118.44
2012-11-07,115.88
2012-11-08,114.33
2012-11-09,114.47
2012-11-12,114.61
2012-11-13,114.22
2012-11-14,112.82
2012-11-15,112.39
2012-11-16,112.96
2012-11-19,115.27
2012-11-20,115.38
2012-11-21,115.64
2012-11-23,117.13
2012-11-26,116.97
2012-11-27,116.38
2012-11-28,117.3
2012-11-29,117.79
2012-11-30,117.67
2012-12-03,117.3
2012-12-04,117.07
2012-12-05,117.33
2012-12-06,117.66
2012-12-07,118.03
2012-12-10,118.1
2012-12-11,118.87
2012-12-12,118.97
2012-12-13,118.21
2012-12-14,117.84
2012-12-17,119.28
2012-12-18,120.46
2012-12-19,119.59
2012-12-20,120.31
2012-12-21,119.22
2012-12-24,118.43
2012-12-26,117.87
2012-12-27,117.76
2012-12-28,116.44
2012-12-31,118.43
2013-01-02,121.41
2013-01-03,121.3
2013-01-04,121.79
2013-01-07,121.48
2013-01-08,121.11
2013-01-09,121.48
2013-01-10,122.33
2013-01-11,122.38
2013-01-14,122.28
2013-01-15,122.33
2013-01-16,122.33
2013-01-17,123.12
2013-01-18,123.48
2013-01-22,124.03
2013-01-23,124.21
2013-01-24,124.29
2013-01-25,125.01
2013-01-28,124.86
2013-01-29,125.39
2013-01-30,124.88
2013-01-31,124.58
2013-02-01,125.76
2013-02-04,124.39
2013-02-05,125.67
2013-02-06,125.76
2013-02-07,125.62
2013-02-08,126.3
2013-02-11,126.25
